167,START,trafficset1,1624693547.0
5,trafficset1,light_timeset1,1624693547.0
168,START,trafficset1,1624693630.0
4,trafficset1,light_timeset1,1624693630.0
169,START,trafficset1,1624693661.0
5,trafficset1,light_timeset1,1624693661.0
170,START,trafficset1,1624693692.0
5,trafficset1,light_timeset1,1624693692.0
171,START,trafficset1,1624693734.0
5,trafficset1,light_timeset1,1624693734.0
172,START,trafficset1,1624693764.0
5,trafficset1,light_timeset1,1624693764.0
173,START,trafficset1,1624693795.0
5,trafficset1,light_timeset1,1624693795.0
174,START,trafficset1,1624693856.0
4,trafficset1,light_timeset1,1624693856.0
175,START,trafficset1,1624693886.0
5,trafficset1,light_timeset1,1624693886.0
176,START,trafficset1,1624694005.0
5,trafficset1,light_timeset1,1624694005.0
177,START,trafficset1,1624694036.0
5,trafficset1,light_timeset1,1624694036.0
178,START,trafficset1,1624695940.0
4,trafficset1,light_timeset1,1624695940.0
179,START,trafficset1,1624695971.0
5,trafficset1,light_timeset1,1624695971.0
180,START,trafficset1,1624696016.0
4,trafficset1,light_timeset1,1624696016.0
181,START,trafficset1,1624696046.0
5,trafficset1,light_timeset1,1624696046.0
182,START,trafficset1,1624696077.0
5,trafficset1,light_timeset1,1624696077.0
183,START,trafficset1,1624696108.0
5,trafficset1,light_timeset1,1624696108.0
184,START,trafficset1,1624696139.0
5,trafficset1,light_timeset1,1624696139.0
185,START,trafficset1,1624696169.0
5,trafficset1,light_timeset1,1624696169.0
186,START,trafficset1,1624696229.0
4,trafficset1,light_timeset1,1624696229.0
187,START,trafficset1,1624696316.0
4,trafficset1,light_timeset1,1624696316.0
188,START,trafficset1,1624696446.0
5,trafficset1,light_timeset1,1624696446.0
189,START,trafficset1,1624696477.0
5,trafficset1,light_timeset1,1624696477.0
190,START,trafficset1,1624696507.0
5,trafficset1,light_timeset1,1624696507.0
191,START,trafficset1,1624697038.0
5,trafficset1,light_timeset1,1624697038.0
192,START,trafficset1,1624697068.0
5,trafficset1,light_timeset1,1624697068.0
193,START,trafficset1,1624697099.0
5,trafficset1,light_timeset1,1624697099.0
194,START,trafficset1,1624697130.0
5,trafficset1,light_timeset1,1624697130.0
195,START,trafficset1,1624697186.0
5,trafficset1,light_timeset1,1624697186.0
196,START,trafficset1,1624697217.0
5,trafficset1,light_timeset1,1624697217.0
197,START,trafficset1,1624697248.0
5,trafficset1,light_timeset1,1624697248.0
198,START,trafficset1,1624697306.0
5,trafficset1,light_timeset1,1624697306.0
199,START,trafficset1,1624697337.0
5,trafficset1,light_timeset1,1624697337.0
200,START,trafficset1,1624697367.0
5,trafficset1,light_timeset1,1624697367.0
201,START,trafficset1,1624697488.0
5,trafficset1,light_timeset1,1624697488.0
202,START,trafficset1,1624697518.0
5,trafficset1,light_timeset1,1624697518.0
203,START,trafficset1,1624697549.0
5,trafficset1,light_timeset1,1624697549.0
204,START,trafficset1,1624697580.0
5,trafficset1,light_timeset1,1624697580.0
205,START,trafficset1,1624697822.0
4,trafficset1,light_timeset1,1624697822.0
206,START,trafficset1,1624697853.0
5,trafficset1,light_timeset1,1624697853.0
207,START,trafficset1,1624697883.0
5,trafficset1,light_timeset1,1624697883.0
208,START,trafficset1,1624698056.0
5,trafficset1,light_timeset1,1624698056.0
209,START,trafficset1,1624698087.0
5,trafficset1,light_timeset1,1624698087.0
210,START,trafficset1,1624698171.0
5,trafficset1,light_timeset1,1624698171.0
211,START,trafficset1,1624698202.0
5,trafficset1,light_timeset1,1624698202.0
212,START,trafficset1,1624698256.0
5,trafficset1,light_timeset1,1624698256.0
213,START,trafficset1,1624698286.0
5,trafficset1,light_timeset1,1624698286.0
214,START,trafficset1,1624698317.0
5,trafficset1,light_timeset1,1624698317.0
215,START,trafficset1,1624698396.0
5,trafficset1,light_timeset1,1624698396.0
216,START,trafficset1,1624698427.0
5,trafficset1,light_timeset1,1624698427.0
217,START,trafficset1,1624698457.0
5,trafficset1,light_timeset1,1624698457.0
218,START,trafficset1,1624698501.0
4,trafficset1,light_timeset1,1624698501.0
219,START,trafficset1,1624698531.0
5,trafficset1,light_timeset1,1624698531.0
220,START,trafficset1,1624698600.0
5,trafficset1,light_timeset1,1624698600.0
221,START,trafficset1,1624698653.0
4,trafficset1,light_timeset1,1624698653.0
222,START,trafficset1,1624698837.0
4,trafficset1,light_timeset1,1624698837.0
223,START,trafficset1,1624698867.0
4,trafficset1,light_timeset1,1624698867.0
224,START,trafficset1,1624698898.0
4,trafficset1,light_timeset1,1624698898.0
225,START,trafficset1,1624698976.0
4,trafficset1,light_timeset1,1624698976.0
226,START,trafficset1,1624699007.0
4,trafficset1,light_timeset1,1624699007.0
227,START,trafficset1,1624699037.0
4,trafficset1,light_timeset1,1624699037.0
228,START,trafficset1,1624699068.0
4,trafficset1,light_timeset1,1624699068.0
229,START,trafficset1,1624699099.0
4,trafficset1,light_timeset1,1624699099.0
230,START,trafficset1,1624699129.0
4,trafficset1,light_timeset1,1624699129.0
231,START,trafficset1,1624699188.0
4,trafficset1,light_timeset1,1624699188.0
232,START,trafficset1,1624699219.0
4,trafficset1,light_timeset1,1624699219.0
233,START,trafficset1,1624699249.0
4,trafficset1,light_timeset1,1624699249.0
234,START,trafficset1,1624699280.0
4,trafficset1,light_timeset1,1624699280.0
235,START,trafficset1,1624699311.0
4,trafficset1,light_timeset1,1624699311.0
236,START,trafficset1,1624699323.0
4,trafficset1,light_timeset1,1624699323.0
237,START,trafficset1,1624699354.0
4,trafficset1,light_timeset1,1624699354.0
238,START,trafficset1,1624699385.0
4,trafficset1,light_timeset1,1624699385.0
239,START,trafficset1,1624699415.0
4,trafficset1,light_timeset1,1624699415.0
240,START,trafficset1,1624699544.0
4,trafficset1,light_timeset1,1624699544.0
241,START,trafficset1,1624699575.0
4,trafficset1,light_timeset1,1624699575.0
242,START,trafficset1,1624699605.0
4,trafficset1,light_timeset1,1624699605.0
243,START,trafficset1,1624699636.0
4,trafficset1,light_timeset1,1624699636.0
244,START,trafficset1,1624699666.0
4,trafficset1,light_timeset1,1624699666.0
245,START,trafficset1,1624699697.0
4,trafficset1,light_timeset1,1624699697.0
246,START,trafficset1,1624699728.0
4,trafficset1,light_timeset1,1624699728.0
247,START,trafficset1,1624699747.0
4,trafficset1,light_timeset1,1624699747.0
248,START,trafficset1,1624699758.0
4,trafficset1,light_timeset1,1624699758.0
249,START,trafficset1,1624699777.0
4,trafficset1,light_timeset1,1624699777.0
250,START,trafficset1,1624699789.0
4,trafficset1,light_timeset1,1624699789.0
251,START,trafficset1,1624699803.0
4,trafficset1,light_timeset1,1624699803.0
252,START,trafficset1,1624699833.0
4,trafficset1,light_timeset1,1624699833.0
253,START,trafficset1,1624699864.0
4,trafficset1,light_timeset1,1624699864.0
254,START,trafficset1,1624699894.0
4,trafficset1,light_timeset1,1624699894.0
255,START,trafficset1,1624699925.0
4,trafficset1,light_timeset1,1624699925.0
256,START,trafficset1,1624700096.0
4,trafficset1,light_timeset1,1624700096.0
257,START,trafficset1,1624700126.0
4,trafficset1,light_timeset1,1624700126.0
258,START,trafficset1,1624700157.0
4,trafficset1,light_timeset1,1624700157.0
